Lon Lat SoilCode
-60 79.94696044921875 1
55.161289215087891 64.986602783203125 2
-112.5 26.649253845214844 2
23.625 19.168764114379883 2
104.59459686279297 59.376296997070312 2
-64.28570556640625 -8.883087158203125 3
50.294116973876953 30.389497756958008 2
-104.31817626953125 52.830913543701172 2
24.827587127685547 66.856689453125 1
109.09091186523438 32.259616851806641 3
-62.20587158203125 -30.389497756958008 4
52.941177368164062 46.285511016845703 4
-100.22726440429688 52.830913543701172 3
25.714284896850586 41.610218048095703 3
111.81818389892578 32.259616851806641 2
-53.814422607421875 3.2727160453796387 4
71.052635192871094 40.675159454345703 2
-97.590362548828125 16.363580703735352 4
25.200000762939453 47.220569610595703 2
119.18918609619141 59.376296997070312 2
-51.958770751953125 3.2727160453796387 4
75.483871459960938 35.999858856201172 1
-93.05084228515625 38.805038452148438 2
32.625 19.168764114379883 2
125.58139801025391 53.765968322753906 2
-45 -2.3376541137695312 3
78.387100219726562 35.999858856201172 3
-88.333343505859375 43.480335235595703 2
32.400001525878906 47.220569610595703 2
128.91891479492188 59.376296997070312 2
-8.399993896484375 23.844070434570312 3
81.290321350097656 35.999858856201172 3
-85 43.480335235595703 1
35.816326141357422 -2.3376541137695312 2
138.64865112304688 -24.779132843017578 1
0 20.103824615478516 2
95.806449890136719 64.986602783203125 2
-76.3636474609375 -1.4025930166244507 4
37.653060913085938 -2.3376541137695312 2
143.11476135253906 -36.934921264648438 2
8.6170215606689453 6.0779008865356445 4
101.07691955566406 33.194679260253906 3
-70.344818115234375 -12.623332977294922 4
41.400001525878906 0.4675309956073761 2
148.80000305175781 -23.844070434570312 4
5.5555553436279297 18.23370361328125 3
99.782608032226562 7.9480252265930176 4
-70.588226318359375 46.285511016845703 2
38.028167724609375 27.584314346313477 1
-160 68.726776123046875 2
1.1842105388641357 22.90900993347168 2
101.78571319580078 15.428518295288086 4
-66.2069091796875 -12.623332977294922 4
40.563381195068359 27.584314346313477 1
-129.70588684082031 62.181453704833984 1
9.1139240264892578 20.103824615478516 2
106.71428680419922 28.519374847412109 4
-63.333343505859375 -18.23370361328125 2
49.090908050537109 32.259616851806641 2
-113.27586364746094 39.740100860595703 3
16.276596069335938 6.0779008865356445 1
110.625 49.090686798095703 2
-57.857147216796875 -28.519374847412109 2
51.818180084228516 32.259616851806641 3
-103.84616088867188 69.661819458007812 2
18.658536911010742 -17.298641204833984 2
114.375 49.090686798095703 2
-52.941162109375 78.077003479003906 1
61.200000762939453 47.220569610595703 1
-97.826080322265625 50.960800170898438 2
20.853658676147461 -17.298641204833984 1
117.69230651855469 33.194679260253906 2
